Num. Ens/ Num. Inventari,Província,Municipi,Via,Num. via,Departament-Assig./Adscrip.,Espai,Tipus d'ús,area_value,Ref. Cadastral
2854,Lleida,La Baronia de Rialb (),"Casa Sant Marc, Mas Baró, Mas Comella",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1106 - Forest Sant March, Sant Comelles, Mas Baró i Ampurdanés",Forest,56;56;0;56;7756033, 25051A003000390000OH
2854,Lleida,La Baronia de Rialb (),"Casa Sant Marc, Mas Baró, Mas Comella",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1106 - Forest Sant March, Sant Comelles, Mas Baró i Ampurdanés",Forest,56;56;0;56;7756033, 25206A001002610000TL
2854,Lleida,La Baronia de Rialb (),"Casa Sant Marc, Mas Baró, Mas Comella",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1106 - Forest Sant March, Sant Comelles, Mas Baró i Ampurdanés",Forest,56;56;0;56;7756033, 25206A007000010000TX
2854,Lleida,La Baronia de Rialb (),"Casa Sant Marc, Mas Baró, Mas Comella",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1106 - Forest Sant March, Sant Comelles, Mas Baró i Ampurdanés",Forest,56;56;0;56;7756033, 25053A002002000000JG
2854,Lleida,La Baronia de Rialb (),"Casa Sant Marc, Mas Baró, Mas Comella",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1106 - Forest Sant March, Sant Comelles, Mas Baró i Ampurdanés",Forest,56;56;0;56;7756033, 25206A001002700000TR
2854,Lleida,La Baronia de Rialb (),"Casa Sant Marc, Mas Baró, Mas Comella",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1106 - Forest Sant March, Sant Comelles, Mas Baró i Ampurdanés",Forest,56;56;0;56;7756033, 25206A001003510000TY
2854,Lleida,La Baronia de Rialb (),"Casa Sant Marc, Mas Baró, Mas Comella",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1106 - Forest Sant March, Sant Comelles, Mas Baró i Ampurdanés",Forest,56;56;0;56;7756033, 25053A001002220000JY
2855,Girona,Bàscara (),Ribes Fluvià,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1021 - Riberes del Fluvià,Forest,0;0;0;0;455076,
2857,Lleida,Bellver de Cerdanya (),Pinatella,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1009 - Forest Pinatella,Forest,0;0;0;0;1140000,25060A009002970000PF
2857,Lleida,Bellver de Cerdanya (),Pinatella,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1009 - Forest Pinatella,Forest,0;0;0;0;1140000, 25060A009003010000PK
2857,Lleida,Bellver de Cerdanya (),Pinatella,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1009 - Forest Pinatella,Forest,0;0;0;0;1140000, 25060A009003000000PO
2858,Lleida,Bellver de Cerdanya (),Bosch,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1010 - Bosch,Forest,0;0;0;0;4356875,
2860,Girona,Besalú (),Ribes Fluvià,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1028 - Riberes del Fluvià,Forest,0;0;0;0;395520,17022A004090010000GX Polígono 4 Parcela 9001
2860,Girona,Besalú (),Ribes Fluvià,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1028 - Riberes del Fluvià,Forest,0;0;0;0;395520, 17022A002090010000GG   Polígono 2 Parcela 9001
2860,Girona,Besalú (),Ribes Fluvià,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1028 - Riberes del Fluvià,Forest,0;0;0;0;395520, 17022A005090070000GX Polígono 5 Parcela 9007
2860,Girona,Besalú (),Ribes Fluvià,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1028 - Riberes del Fluvià,Forest,0;0;0;0;395520, 17022A003090010000GU  Polígono 3 Parcela 9001
2861,Girona,Beuda (),Ribes Fluvia,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1033 - Riberes del Fluvia,Forest,0;0;0;0;50640,17024A001000150000MI
2861,Girona,Beuda (),Ribes Fluvia,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1033 - Riberes del Fluvia,Forest,0;0;0;0;50640, 17024A001000150001QO
2863,Barcelona,El Bruc (),Muntanya de Montserrat,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1008,Forest,0;0;0;0;4342300,08025A008000020000YM
2863,Barcelona,El Bruc (),Muntanya de Montserrat,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1008,Forest,0;0;0;0;4342300, 08025A009000040000YP
2864,Barcelona,El Brull (),Vilar de la Castanya,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1032 - Forest El Vilar de la Castanya,Forest,0;0;0;0;2777500,08026A007000480000PG  Polígon 7 Parcel.la 48
2864,Barcelona,El Brull (),Vilar de la Castanya,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1032 - Forest El Vilar de la Castanya,Forest,0;0;0;0;2777500, 08026A007000260000PO Polígon 7 Parcel.la 26
2864,Barcelona,El Brull (),Vilar de la Castanya,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1032 - Forest El Vilar de la Castanya,Forest,0;0;0;0;2777500, 08026A007000280000PR Polígon 7 Parcel.la 28
2864,Barcelona,El Brull (),Vilar de la Castanya,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1032 - Forest El Vilar de la Castanya,Forest,0;0;0;0;2777500, 08026A007000270000PK  Polígon 7 Parcel.la 27
2864,Barcelona,El Brull (),Vilar de la Castanya,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1032 - Forest El Vilar de la Castanya,Forest,0;0;0;0;2777500, 08026A007000510000PG  Polígon 7 Parcel.la 51
2864,Barcelona,El Brull (),Vilar de la Castanya,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1032 - Forest El Vilar de la Castanya,Forest,0;0;0;0;2777500, 08136A010000160000RG
2864,Barcelona,El Brull (),Vilar de la Castanya,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1032 - Forest El Vilar de la Castanya,Forest,0;0;0;0;2777500, 08026A007000470000PY  Polígon 7 Parcel.la 47
2864,Barcelona,El Brull (),Vilar de la Castanya,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1032 - Forest El Vilar de la Castanya,Forest,0;0;0;0;2777500, 08026A007000530000PP Polígon 7 Parcel.la 53
2866,Lleida,Camarasa (),Montsec (rubies),,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1044 - Montsec de Rúbies,Forest,0;0;0;0;3760000,25074A013000050000IA
2866,Lleida,Camarasa (),Montsec (rubies),,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1044 - Montsec de Rúbies,Forest,0;0;0;0;3760000, 25074A013000160000IF
2866,Lleida,Camarasa (),Montsec (rubies),,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1044 - Montsec de Rúbies,Forest,0;0;0;0;3760000, 25074A013000210000IO
2866,Lleida,Camarasa (),Montsec (rubies),,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1044 - Montsec de Rúbies,Forest,0;0;0;0;3760000, 25074A013000070000IY
2866,Lleida,Camarasa (),Montsec (rubies),,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1044 - Montsec de Rúbies,Forest,0;0;0;0;3760000, 25074A013000020000IU
2866,Lleida,Camarasa (),Montsec (rubies),,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1044 - Montsec de Rúbies,Forest,0;0;0;0;3760000, 25074A013000010000IZ
2867,Barcelona,Canovelles (),Ribes Congost,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1036 - ""El Congost""",Forest,0;0;0;0;46400,
2868,Barcelona,Castellar de n'Hug (),"La Parera, Bac de la Plana, Bac de Malvi",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1004 - LL La Parera, Bac de la Plana, Bac de Malvi",Forest,0;0;0;0;0,08051A00400003desconegut
2868,Barcelona,Castellar de n'Hug (),"La Parera, Bac de la Plana, Bac de Malvi",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1004 - LL La Parera, Bac de la Plana, Bac de Malvi",Forest,0;0;0;0;0, 08051A00400001desconegut
2868,Barcelona,Castellar de n'Hug (),"La Parera, Bac de la Plana, Bac de Malvi",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1004 - LL La Parera, Bac de la Plana, Bac de Malvi",Forest,0;0;0;0;0, 08051A00400025desconegut
2868,Barcelona,Castellar de n'Hug (),"La Parera, Bac de la Plana, Bac de Malvi",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1004 - LL La Parera, Bac de la Plana, Bac de Malvi",Forest,0;0;0;0;0, 08051A00400008desconegut
2868,Barcelona,Castellar de n'Hug (),"La Parera, Bac de la Plana, Bac de Malvi",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1004 - LL La Parera, Bac de la Plana, Bac de Malvi",Forest,0;0;0;0;0, 08051A00400006desconegut
2868,Barcelona,Castellar de n'Hug (),"La Parera, Bac de la Plana, Bac de Malvi",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1004 - LL La Parera, Bac de la Plana, Bac de Malvi",Forest,0;0;0;0;0, 08098A003000260000UK
2868,Barcelona,Castellar de n'Hug (),"La Parera, Bac de la Plana, Bac de Malvi",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1004 - LL La Parera, Bac de la Plana, Bac de Malvi",Forest,0;0;0;0;0, 08051A00400007desconegut
2868,Barcelona,Castellar de n'Hug (),"La Parera, Bac de la Plana, Bac de Malvi",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1004 - LL La Parera, Bac de la Plana, Bac de Malvi",Forest,0;0;0;0;0, 08051A00400004desconegut
2868,Barcelona,Castellar de n'Hug (),"La Parera, Bac de la Plana, Bac de Malvi",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1004 - LL La Parera, Bac de la Plana, Bac de Malvi",Forest,0;0;0;0;0, 08051A00400002desconegut
2868,Barcelona,Castellar de n'Hug (),"La Parera, Bac de la Plana, Bac de Malvi",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1004 - LL La Parera, Bac de la Plana, Bac de Malvi",Forest,0;0;0;0;0, 08051A00400010desconegut
2868,Barcelona,Castellar de n'Hug (),"La Parera, Bac de la Plana, Bac de Malvi",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1004 - LL La Parera, Bac de la Plana, Bac de Malvi",Forest,0;0;0;0;0, 08098A004000250000UQ
2868,Barcelona,Castellar de n'Hug (),"La Parera, Bac de la Plana, Bac de Malvi",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1004 - LL La Parera, Bac de la Plana, Bac de Malvi",Forest,0;0;0;0;0, 08051A004000240000TG
2868,Barcelona,Castellar de n'Hug (),"La Parera, Bac de la Plana, Bac de Malvi",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1004 - LL La Parera, Bac de la Plana, Bac de Malvi",Forest,0;0;0;0;0, 08051A00400012desconegut
2868,Barcelona,Castellar de n'Hug (),"La Parera, Bac de la Plana, Bac de Malvi",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1004 - LL La Parera, Bac de la Plana, Bac de Malvi",Forest,0;0;0;0;0, 08051A00400011desconegut
2868,Barcelona,Castellar de n'Hug (),"La Parera, Bac de la Plana, Bac de Malvi",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1004 - LL La Parera, Bac de la Plana, Bac de Malvi",Forest,0;0;0;0;0, 08051A00400009desconegut
2868,Barcelona,Castellar de n'Hug (),"La Parera, Bac de la Plana, Bac de Malvi",,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;","Elenc 1004 - LL La Parera, Bac de la Plana, Bac de Malvi",Forest,0;0;0;0;0, 08051A004000050000TD
2869,Barcelona,Castellbisbal (),Ribes de Llobregat,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc B-1011 - Riberes de Llobregat - CUP 45-B,Forest,0;0;0;0;658300,08053A013001820000DO
2869,Barcelona,Castellbisbal (),Ribes de Llobregat,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc B-1011 - Riberes de Llobregat - CUP 45-B,Forest,0;0;0;0;658300, 08053A013001520000DR
2870,Girona,Colera (),Muntanya de Colera,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1009 - LL Muntanya de Colera,Forest,0;0;0;0;0,17059A003000480000SQ
2870,Girona,Colera (),Muntanya de Colera,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1009 - LL Muntanya de Colera,Forest,0;0;0;0;0, 17059A005000600000SH
2870,Girona,Colera (),Muntanya de Colera,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1009 - LL Muntanya de Colera,Forest,0;0;0;0;0, 17059A003000470000SG
2871,Lleida,Coll de Nargó (),Sant Miquel,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1007,Forest,0;0;0;0;60000,
2872,Lleida,Coll de Nargó (),Turp,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1008 -Turp,Forest,0;0;0;0;4760000,25092A005000100000PM
2873,Barcelona,Collbató (),Muntanya de Montserrat,s/n,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1008 - Muntanya de Montserrat,Forest,0;0;0;0;5958010,08068A003000310000GD       Polígon 3 Parcel·la 31
2873,Barcelona,Collbató (),Muntanya de Montserrat,s/n,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1008 - Muntanya de Montserrat,Forest,0;0;0;0;5958010, 08068A003000500000GG       Polígon 3 Parcel·la 50
2873,Barcelona,Collbató (),Muntanya de Montserrat,s/n,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1008 - Muntanya de Montserrat,Forest,0;0;0;0;5958010, 08068A003000070000GH       Polígon 3 Parcel·la 7
2873,Barcelona,Collbató (),Muntanya de Montserrat,s/n,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1008 - Muntanya de Montserrat,Forest,0;0;0;0;5958010, 08068A003000060000GU       Polígon 3 Parcel·la 6
2873,Barcelona,Collbató (),Muntanya de Montserrat,s/n,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1008 - Muntanya de Montserrat,Forest,0;0;0;0;5958010, 08068A001000070000GO       Polígon 1 Parcel·la 7
2873,Barcelona,Collbató (),Muntanya de Montserrat,s/n,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1008 - Muntanya de Montserrat,Forest,0;0;0;0;5958010, 08068A003000800000GB       Polígon 3 Parcel·la 80
2873,Barcelona,Collbató (),Muntanya de Montserrat,s/n,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1008 - Muntanya de Montserrat,Forest,0;0;0;0;5958010, 08068A003000910000GM       Polígon 3 Parcel·la 91
2873,Barcelona,Collbató (),Muntanya de Montserrat,s/n,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1008 - Muntanya de Montserrat,Forest,0;0;0;0;5958010, 08068A003000850000GL       Polígon 3 Parcel·la 85
2873,Barcelona,Collbató (),Muntanya de Montserrat,s/n,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1008 - Muntanya de Montserrat,Forest,0;0;0;0;5958010, 08068A002000040000GB       Polígon 2 Parcel·la 4
2873,Barcelona,Collbató (),Muntanya de Montserrat,s/n,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1008 - Muntanya de Montserrat,Forest,0;0;0;0;5958010, 08068A003000080000GW       Polígon 3 Parcel·la 8
2873,Barcelona,Collbató (),Muntanya de Montserrat,s/n,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1008 - Muntanya de Montserrat,Forest,0;0;0;0;5958010, 08068A003000430000GW       Polígon 3 Parcel·la 43
2873,Barcelona,Collbató (),Muntanya de Montserrat,s/n,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1008 - Muntanya de Montserrat,Forest,0;0;0;0;5958010, 08068A003000300000GR       Polígon 3 Parcel·la 30
2873,Barcelona,Collbató (),Muntanya de Montserrat,s/n,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1008 - Muntanya de Montserrat,Forest,0;0;0;0;5958010, 08068A003000460000GY       Polígon 3 Parcel·la 46
2874,Barcelona,Caldes de Montbui (),Santa Teresa,,--Departament de Territori i Sostenibilitat (Assignació) ;,Estació d'atutobusos de Caldes de Montbui,Estació d'autobusos,1877.82;1877.82;0;1877.82;1504,0691102DG3009G0001LL
2875,Lleida,Corbins (),Ribes Noguera Ribagorçana,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1058 - Riberes del Noguera Ribagorçana,Forest,0;0;0;0;808560,
2876,Tarragona,L'Espluga de Francolí (),Comellas de l'Espluga,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1035 - Comellas de l'Espluga de Francolí,Forest,0;0;0;0;1934422,43055A021000440000ZU
2876,Tarragona,L'Espluga de Francolí (),Comellas de l'Espluga,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1035 - Comellas de l'Espluga de Francolí,Forest,0;0;0;0;1934422, 43055A021001120000ZA
2876,Tarragona,L'Espluga de Francolí (),Comellas de l'Espluga,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1035 - Comellas de l'Espluga de Francolí,Forest,0;0;0;0;1934422, 43055A021002370000ZW
2876,Tarragona,L'Espluga de Francolí (),Comellas de l'Espluga,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1035 - Comellas de l'Espluga de Francolí,Forest,0;0;0;0;1934422, 43055A021090140000ZQ
2876,Tarragona,L'Espluga de Francolí (),Comellas de l'Espluga,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1035 - Comellas de l'Espluga de Francolí,Forest,0;0;0;0;1934422, 43055A021002760000ZG
2876,Tarragona,L'Espluga de Francolí (),Comellas de l'Espluga,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1035 - Comellas de l'Espluga de Francolí,Forest,0;0;0;0;1934422, 43055A021001200000ZP
2876,Tarragona,L'Espluga de Francolí (),Comellas de l'Espluga,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1035 - Comellas de l'Espluga de Francolí,Forest,0;0;0;0;1934422, 43055A021000380000ZE
2876,Tarragona,L'Espluga de Francolí (),Comellas de l'Espluga,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1035 - Comellas de l'Espluga de Francolí,Forest,0;0;0;0;1934422, 43055A021002550000ZK
2876,Tarragona,L'Espluga de Francolí (),Comellas de l'Espluga,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1035 - Comellas de l'Espluga de Francolí,Forest,0;0;0;0;1934422, 43055A021002590000ZI
2876,Tarragona,L'Espluga de Francolí (),Comellas de l'Espluga,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1035 - Comellas de l'Espluga de Francolí,Forest,0;0;0;0;1934422, 43055A025000420000ZE
2876,Tarragona,L'Espluga de Francolí (),Comellas de l'Espluga,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1035 - Comellas de l'Espluga de Francolí,Forest,0;0;0;0;1934422, 43055A025000500000ZW
2876,Tarragona,L'Espluga de Francolí (),Comellas de l'Espluga,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1035 - Comellas de l'Espluga de Francolí,Forest,0;0;0;0;1934422, 43055A025000290000ZO
2876,Tarragona,L'Espluga de Francolí (),Comellas de l'Espluga,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1035 - Comellas de l'Espluga de Francolí,Forest,0;0;0;0;1934422, 43055A025001440000ZW
2876,Tarragona,L'Espluga de Francolí (),Comellas de l'Espluga,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1035 - Comellas de l'Espluga de Francolí,Forest,0;0;0;0;1934422, 43055A025000330000ZK
2876,Tarragona,L'Espluga de Francolí (),Comellas de l'Espluga,,"--Departament d'Agricultura, Ramaderia, Pesca i Alimentació (Assignació) ;",Elenc 1035 - Comellas de l'Espluga de Francolí,Forest,0;0;0;0;1934422, 43055A025000350000ZD
